	-0.3988
政治	0.0193
政策	0.0154
文	0.0069
文化	0.0032
方	0.0039
既	0.0039
日	0.0039
日成	0.0095
日本	0.0173
明治	0.0017
星	0.0035
映像	0.0077
映画	0.0039
時	0.0035
時代	0.0077
晩年	0.0039
晩餐	0.0069
最近	0.0039
最高	0.0077
月	0.0032
服	0.1504
服装	0.0118
朝鮮人民軍	0.0039
朝鮮民主主義人民共和国	0.0039
検索	0.0039
次第に	0.0039
正日	0.0039
正装	0.0139
毛沢東	0.0095
民主	0.0039
民族	0.0127
江	0.0039
江沢民	0.0039
消す	0.0039
濤	0.0039
無地	0.0039
特徴付ける	0.0039
独裁	0.0039
現代	0.0039
現在	0.0231
生活	0.0069
用いる	0.0039
用語	0.0039
由来	0.0039
男女	0.0039
男性	0.0069
留学	0.0026
発生	0.0039
登場	0.0069
百科	0.0039
的	0.0167
監督	0.0039
目次	0.0039
着る	0.0193
着用	0.0243
示す	0.0039
社会	0.0035
移動	0.0039
第	0.0035
節	0.0022
紅衛兵	0.0039
紺	0.0039
続ける	0.0039
緊密	0.0039
緑	0.0026
緑色	0.0039
編集	0.0159
考える	0.0035
者	0.0127
背広	0.0231
胡	0.0039
胡耀邦	0.0039
胸	0.0039
脚注	0.0069
自体	0.0039
自身	0.0039
色	0.0039
若い	0.0039
苦慮	0.0039
英語	0.0039
葬儀	0.0039
蒋介石	0.0039
行為	0.0032
衣装	0.0139
表示	0.0035
装	0.0035
裾	0.0039
襟	0.0069
襟章	0.0039
見る	0.0035
規模	0.0039
視察	0.0039
解放	0.0118
記号	0.0039
訪問	0.0039
話題	0.0039
語	0.0039
調達	0.0069
諸	0.0039
赤い	0.0069
路線	0.0035
軍	0.0270
軍事	0.0035
軍服	0.0095
軍装	0.0139
軍隊	0.0039
近代	0.0039
返答	0.0039
述	0.0039
過去	0.0069
遺体	0.0039
鄧小	0.0095
金	0.0154
錦	0.0039
開き	0.0039
開放	0.0104
開襟	0.0095
間	0.0069
間に合う	0.0039
関係	0.0154
際	0.0077
難しい	0.0039
青	0.0039
青い	0.0039
非	0.0039
非礼	0.0039
革命	0.0069
頃	0.0077
頭	0.0039
題材	0.0039
風	0.0116
黒	0.0039
