	-0.2738
全国	0.0029
八つ	0.0029
八幡	0.0129
八幡野	0.0029
八角	0.0029
公園	0.0062
公式	0.0029
典型	0.0029
出す	0.0024
出典	0.0029
分	0.0057
分校	0.0051
初期	0.0026
別名	0.0051
制	0.0057
化	0.0029
北海道	0.0029
北緯	0.0029
北西	0.0029
北部	0.0051
北野川	0.0029
半島	0.0029
南部	0.0029
友好	0.0029
収容	0.0026
可	0.0029
号	0.0172
合わさる	0.0029
合わせる	0.0115
合併	0.0132
吉備	0.0071
吉祥寺	0.0029
吉野	0.0029
同	0.0026
同じ	0.0029
名	0.0154
名所	0.0051
含める	0.0029
和歌山	0.0226
和紙	0.0051
団体	0.0024
国	0.0086
国勢調査	0.0029
国定	0.0051
国道	0.0086
圧す	0.0029
地	0.0057
地区	0.0172
地域	0.0026
地方	0.0057
地理	0.0051
坐像	0.0051
型	0.0018
城山	0.0130
域	0.0051
堂	0.0029
堂鳴海山	0.0029
場	0.0021
場所	0.0026
境川	0.0051
外国	0.0029
外部	0.0077
多	0.0022
多い	0.0029
多数	0.0029
大	0.0029
大きな	0.0029
大日如来	0.0029
大蔵	0.0029
大阪	0.0026
太夫	0.0029
奈良	0.0029
姉妹	0.0143
姿	0.0029
存在	0.0029
学校	0.0035
安	0.0124
完成	0.0029
実	0.0014
実情	0.0029
宮川	0.0029
宿泊	0.0029
寄	0.0029
寄り	0.0029
小さな	0.0029
小学校	0.0201
尖峰山	0.0029
就任	0.0029
就業	0.0071
屋根	0.0029
属す	0.0086
属する	0.0086
山々	0.0029
山村	0.0029
山椒	0.0051
山脈	0.0029
山間	0.0029
岩倉	0.0088
岩野河	0.0029
嶋	0.0051
嶮	0.0051
川	0.0206
川口	0.0029
川合	0.0029
川町	0.0029
左	0.0029
市	0.0051
市町村	0.0086
平安	0.0029
平成	0.0057
年	0.0900
年間	0.0029
庄屋	0.0029
床山	0.0029
府	0.0029
度	0.0057
廃止	0.0143
建つ	0.0029
式	0.0029
当	0.0177
形	0.0029
役場	0.0029
徒	0.0029
御田	0.0051
情報	0.0029
成立	0.0029
所在地	0.0029
扇形	0.0029
押手	0.0071
指定	0.0088
振興	0.0029
捷	0.0029
掘る	0.0029
提携	0.0077
支流	0.0029
教育	0.0035
数	0.0086
整備	0.0029
文化財	0.0103
新しい	0.0026
新田	0.0029
新設	0.0029
施行	0.0029
施設	0.0029
日	0.0458
日本	0.0180
日本一	0.0029
日本国	0.0029
日物川	0.0029
旧	0.0078
旧跡	0.0051
明	0.0057
明治	0.0025
昭和	0.0212
時代	0.0115
時点	0.0029
景勝	0.0051
暦	0.0029
最	0.0029
最初	0.0057
月	0.0401
有数	0.0029
有田	0.0231
有田川	0.0051
木	0.0029
木材	0.0029
木造	0.0103
杉野原	0.0051
村	0.0984
東	0.0029
東大谷	0.0029
東経	0.0026
板尾	0.0071
林業	0.0029
栄える	0.0029
栽培	0.0088
棚田	0.0088
検索	0.0029
楠本	0.0071
次	0.0066
歌舞伎	0.0051
正月	0.0029
歴史	0.0129
死者	0.0029
段	0.0029
毎年	0.0029
比較的	0.0029
毘沙門天	0.0029
民俗	0.0088
水害	0.0029
江戸	0.0086
沼	0.0029
沼谷	0.0029
沿い	0.0029
沿う	0.0021
法人	0.0029
流れる	0.0029
浄土宗	0.0029
清水	0.1346
渓谷	0.0057
温泉	0.0172
湯川	0.0029
滝	0.0071
点在	0.0029
無形	0.0066
特徴	0.0022
特記	0.0029
現在	0.0286
理由	0.0029
環境	0.0029
生まれでる	0.0029
生産	0.0051
生石	0.0051
生石ヶ峰	0.0029
産業	0.0143
産物	0.0029
田中	0.0029
田辺	0.0022
町	0.1089
町内	0.0071
町北	0.0029
町営	0.0029
町村	0.0051
町立	0.0163
町長	0.0029
番地	0.0029
発祥	0.0071
白井山	0.0029
白馬	0.0051
白馬山	0.0029
百	0.0057
百科	0.0029
的	0.0021
盛ん	0.0057
目次	0.0029
目的	0.0029
直前	0.0029
県	0.0413
県内	0.0029
県営	0.0026
県立	0.0031
県道	0.0029
知る	0.0029
社団	0.0029
神社	0.0086
祭事	0.0051
福井	0.0024
移動	0.0029
立つ	0.0029
立像	0.0051
立石	0.0029
竜神	0.0051
童子	0.0029
笠松	0.0029
第	0.0077
節	0.0016
粟生	0.0130
紀伊	0.0029
紀勢本線	0.0029
紀州	0.0051
組み合わせる	0.0029
経済	0.0051
総	0.0029
線	0.0118
締結	0.0088
編入	0.0057
編集	0.0378
美里	0.0051
者	0.0071
聖観音	0.0029
聳える	0.0029
脚注	0.0051
自治体	0.0057
自然	0.0029
舞	0.0029
芝居	0.0051
花	0.0014
花園	0.0029
若藪山	0.0029
薬師堂	0.0029
薬師如来	0.0029
藤並	0.0029
蘭島	0.0029
行う	0.0077
行く	0.0029
行政	0.0057
表示	0.0026
衰退	0.0029
西原	0.0029
西小学校	0.0029
西日本	0.0029
西日本旅客鉄道	0.0029
西部	0.0029
見る	0.0051
規模	0.0029
観光	0.0098
解説	0.0029
誇る	0.0051
誕生	0.0115
諦	0.0130
講	0.0029
谷村	0.0029
走る	0.0029
路線	0.0026
農村	0.0051
農林	0.0029
近畿	0.0029
述べる	0.0029
通り	0.0026
進む	0.0029
過疎	0.0029
道	0.0094
道路	0.0047
遠井	0.0029
選	0.0051
選ぶ	0.0029
郡	0.0344
部	0.0057
部分	0.0129
都市	0.0206
都道府県	0.0029
里	0.0029
重要	0.0086
野上	0.0051
野迫川	0.0051
量	0.0047
金屋	0.0142
鉄道	0.0049
銚子	0.0029
長峰山脈	0.0029
開墾	0.0029
関連	0.0057
附近	0.0029
除く	0.0026
随一	0.0029
隣接	0.0057
雨山	0.0029
静岡	0.0029
非	0.0029
面積	0.0026
項目	0.0057
養蚕	0.0051
館	0.0029
駅	0.0024
高原	0.0051
高川	0.0029
高石	0.0029
高等	0.0051
高野	0.0071
鳥	0.0024
龍神	0.0051
